Title;Artist;Year;Duo;Explicit;"Date Added";Styles
"Y ese niño";"Melody (Melodía Ruiz Gutiérrez)";2005;0;0;2014-08-14;Pop,Love,Soul,Latin
Pain;Stereomud;2001;0;0;2011-12-11;Hard/Metal,Rock
"Quiero perderme en tu cuerpo";"David Bisbal";2002;0;0;2014-12-30;Pop,Love,Latin
"When I Close My Eyes";Shanice;1999;0;0;2011-05-30;R&B
"Warm It Up";"Kris Kross";1992;0;0;2012-05-22;Rap
"Are You Ready";"Hannah Montana";2008;0;0;0000-00-00;"Teen pop,TV & movie soundtrack,Rock"
"My Prerogative";"Britney Spears";2004;0;0;2012-12-09;"Teen pop,R&B"
"Kun Kuuntelen Tomppaa";"Paula Koivuniemi";1995;0;0;2012-02-22;Pop,Rock
"Breaking Your Own Heart";"Kelly Clarkson";2011;0;0;2013-02-05;Pop,Rock
Loomer;"My Bloody Valentine";1991;0;0;2012-01-10;Alternative,Rock
Breathe;Greenwheel;2002;0;0;2013-05-31;Rock
"That Face";"The Producers";2001;0;0;2013-11-09;"Musical,TV & movie soundtrack"
"2 Times";"Ann Lee";1999;0;0;2013-01-22;Dance
"La réalité";"Amadou et Mariam";2004;0;0;2013-08-26;"Zouk/Creole,World/Folk,French pop"
"Falling Down";"Selena Gomez";2009;0;0;2011-05-31;Pop,Rock
Scheiße;"Lady GaGa";2011;0;0;2011-07-16;Dance,Electro,Pop
Addicted;"Kelly Clarkson";2005;0;0;2011-05-31;Pop,Rock
Jerusalem;"Steve Earle";2002;0;0;2013-08-06;Country
"Wenn sie dich fragt";"Roger Cicero";2006;0;0;2013-02-06;"Jazz,Soft rock"
"Church Of Your Heart";Roxette;1990;0;0;2012-01-11;Pop
"Family Man";"Pablo Cruise";1978;0;0;2011-11-16;Rock,Pop
"Put It In A Love Song";"Alicia Keys";2009;0;0;2011-05-30;R&B
"Men Buy The Drinks (Girls Call The Shots)";"Steve Holy";2007;0;0;2012-03-15;Country
"Midnight Sun";"Garth Brooks";2008;0;0;2013-07-16;Country
"Song For Sophie (I Hope She Flies)";"Aura Dione";2010;0;0;2012-07-12;Pop
"Friday I'll Be Over U";"Allison Iraheta";2009;0;0;2011-05-31;Pop,Rock
"The Twelve Days Of Christmas";"Andy Williams";2000;0;0;2014-09-01;Christmas
"Oh liefste moet dat nou";"Django Wagner";2012;0;0;2013-07-02;Schlager
"I Will Get There";"Boyz II Men";1998;0;0;2013-12-03;"Teen pop,TV & movie soundtrack"
"Wouldn't Change A Thing";"Kylie Minogue";1990;0;0;2011-06-28;Pop,Dance
"Take Me Back";"Story Of The Year";2006;0;0;2012-01-05;Rock
"One Girl Revolution";Superchick;2001;0;0;2012-01-31;Rock
"I Hate This Part";"The Pussycat Dolls";2008;0;0;2011-05-30;Pop
"I Heart ?";"Taylor Swift";2008;0;0;2011-05-31;Country,Pop
"Time For Miracles";"Adam Lambert";2009;0;0;2011-05-30;"Pop,Soft rock,TV & movie soundtrack"
"That Golden Rule";"Biffy Clyro";2009;0;0;2011-09-09;Hard/Metal,Rock,Alternative
Bombshell;"Powerman 5000";2001;0;0;2012-04-29;Hard/Metal,Rock
"Every Breath";"Boyce Avenue";2010;0;0;2013-06-14;Rock,Pop
"Proud Of The House We Built";"Brooks & Dunn";2007;0;0;2012-06-28;Country
"Holler Back";"The Lost Trailers";2008;0;0;2012-05-29;Country
"Do You Call My Name";Ra;2003;0;0;2012-06-07;Hard/Metal,Rock
"Paradoxal système";"Laurent Voulzy";1992;0;0;2014-09-23;"French pop"
"Have Yourself A Merry Little Christmas";"The Pretenders";1987;0;0;2007-11-16;Christmas,Pop
"You Lied To Me";"Cathy Dennis";1992;0;0;2012-05-21;Dance,Pop
"Just Can't Get Enough";"Boyce Avenue";2011;0;0;2012-03-05;Pop
"Waiting For That Day";"George Michael";1990;0;0;2013-05-06;Pop
Change;Sugababes;2007;0;0;2013-11-06;"Pop,Teen pop"
"Donnez-lui la passion";"Lynda Lemay";2002;0;0;2011-09-19;"French pop"
"Sweet And Lowdown";"Dave Van Ronk";2001;0;0;2013-01-28;Musical,Jazz
"I'm A Roustabout";"Elvis Presley";1961;0;0;2013-08-10;Oldies,Rock
"Yes I Believe In God";"Rebecca St. James";2003;0;0;2011-05-30;"Christian,Soft rock"
"(Another Woman) Too Many People";"Samantha Fox";1987;0;0;2013-11-19;Pop,Rock,80s
"I'm Through With Love";"Jane Monheit";2001;0;0;2011-05-31;Jazz
"Sutter's Mill";"Dan Fogelberg";1985;0;0;2013-07-05;"Folk,Soft rock"
"I Need This";"Jessie J";2011;0;0;2011-06-28;Pop,R&B
"The Blues";"Tony! Toni! Toné!";1992;0;0;2013-12-03;Soul
"Do Anything";"Natural Selection";1992;0;0;2012-04-10;Pop
"I Can't Make It Rain";"Houston County";2009;0;0;2012-06-04;Country
"All The Roads";"Hank Williams, Jr.";2009;0;0;2011-05-31;Country
"The 13th";"The Cure";1996;0;0;2011-10-31;Rock,Reggae
"The Pieces Don't Fit Anymore";"James Morrison";2006;0;0;2011-05-31;Pop,Rock
"Did You Ever Think";"R. Kelly";1999;0;0;2013-11-19;R&B
"Sorry 2004";"Ruben Studdard";2003;0;0;2013-11-19;R&B,Soul
Battle;"Colbie Caillat";2007;0;0;2013-07-01;"Pop,Soft rock"
"Christmas In Hollis";"Run D.M.C.";1987;0;0;2011-05-31;Christmas,Rap
Panic;"Sublime with Rome";2011;0;0;2013-07-03;Ska,Punk/Grunge
"Alejandro (Demo Version)";"Lady GaGa";2008;0;0;2011-05-30;Pop,Electro,Dance
Oublie-moi;Shy'm;2007;0;0;2013-07-25;"R&B,French pop"
"It Doesn't Mean I Don't Love You";McHayes;2003;0;0;2012-10-27;Country
Alive;"Jennifer Lopez";2002;0;0;2012-06-13;"Soft rock"
"Vielleicht ein traum zu viel";"Andrea Berg";1999;0;0;2013-11-28;Schlager
"Sweet Jane";"The Velvet Underground";1970;0;0;2013-09-16;Rock
"Everybody Be Somebody";Ruffneck;1995;0;0;2012-04-10;Pop,Dance
"How Come You're Not Here";Pink;2012;0;0;2013-03-29;Pop,Rock
"Who's That Boy";"Demi Lovato";2011;0;0;2013-07-24;R&B,Pop
"Mademoiselle fume";Jenifer;2012;0;0;2014-03-13;"French pop"
Loud;"Shannon Noll";2007;0;0;2013-12-06;Rock,Pop
"Every Little Part Of Me";"Alesha Dixon";2010;0;0;2012-01-22;R&B,Dance,Pop
"Beat Of My Heart";"Hilary Duff";2006;0;0;2013-01-23;"Teen pop,Dance"
"Roc Me Out";Rihanna;2011;0;0;2012-04-02;R&B,Pop
"Get Free";"The Vines";2002;0;0;2012-04-05;Rock,Alternative
"Another Part Of Me";"Michael Jackson";1988;0;0;2011-05-31;Pop,Funk,80s
"Boogie Woogie Dancin' Shoes";"Claudja Barry";1978;0;0;2013-01-20;Disco
"I Want My Life Back";"Bucky Covington";2009;0;0;2012-05-20;Country
"We Got Love";"Bobby Rydell";1959;0;0;2011-10-20;Pop
"Seul au monde";Corneille;2003;0;0;2011-05-31;"French pop"
"So Yesterday";"Hilary Duff";2003;0;0;2007-05-04;"Teen pop,Rock"
"When I Look To The Sky";Train;2003;0;0;2012-01-08;Rock,Pop
"City Streets";"Carole King";1991;0;0;2012-04-26;Pop,Rock
"Do You Think Of Me";"Misha B";2012;0;0;2012-11-21;R&B,Electro,Dance
"You Know Me";"Robbie Williams";2009;0;0;2011-05-31;Pop
"Slipping Away";Dope;2002;0;0;2012-06-01;Hard/Metal,Rock
Millionaire;Kelis;1987;0;0;2013-11-08;Pop,R&B,80s
"Can't Beat The Feeling";"Kylie Minogue";2010;0;0;2011-05-30;Electro,Dance,Pop
"Change Is Gonna Come";"Olly Murs";2010;0;0;2015-02-12;Pop
"Unforgivable Sinner";"Lene Marlin";1998;0;0;2012-12-14;Pop
"Don't Bother Me";"The Beatles";1963;0;0;2011-05-30;"Rock 'n Roll,Oldies"
"My Propeller";"Arctic Monkeys";2009;0;0;2011-09-18;Rock,Alternative
"Tennessee Girl";"Sammy Kershaw";2006;0;0;2012-03-28;Country
Heartbreaker;Pink;2006;0;0;2014-02-07;Rock,Pop
"Touch Me";Smash;2012;0;0;2012-08-15;Dance,Pop,Musical
"I Want To Live";Spacehog;2001;0;0;2011-12-18;Rock
"Llego A Mi Medianoche";"Jazzy Christmas";1849;0;0;2011-05-31;Christmas,Jazz,Traditionnal
"Throw It On Me (Clean)";Timbaland;2007;0;0;2014-09-08;Rap,R&B
"Jesse Hold On";B-Witched;1999;0;0;2014-02-13;Pop
Temptation;"Heaven 17";1983;0;0;2013-11-21;Pop,80s
"Don't Think About Me";"Luca Hänni";2012;0;0;2013-01-21;"Teen pop,Pop"
"Break The Record";"The Warren Brothers";2003;0;0;2012-05-21;"Country,TV & movie soundtrack"
"The Right Combination";Seiko;1990;1;0;2013-12-03;Love,Pop,Duet
"Baby, It's Christmas";"Amy Grant";2008;0;0;2013-11-06;Christmas,Christian,Gospel
"Take This Heart";"Richard Marx";1992;0;0;2011-05-31;Pop,Rock
"The Bed";"Gretchen Wilson";2005;0;0;2011-05-30;Country
Go!;"Tones on Tail";1984;0;0;2011-10-31;Punk/Grunge,Rock
"Push Forward";"Lena Meyer-Landrut";2011;0;0;2012-02-22;Pop
"I Don't Believe In Miracles";Sinitta;1988;0;0;2013-10-16;Pop,80s
"Oh Santa!";"Mariah Carey";2010;0;0;2011-11-20;Christmas,R&B,Pop
"Forever & Always (Piano Version)";"Taylor Swift";2009;0;0;2011-05-30;Love,Pop
"Can't Stand Me Now";"The Libertines";2004;0;0;2013-11-14;Rock,Alternative
"Live For You";"Rachael Lampa";1999;0;0;2012-02-08;"Soft rock"
"Can't We Try";"Dan Hill";1987;1;0;2011-05-30;"Duet,Soft rock"
"Feel My Way To You";"Restless Heart";2004;0;0;2014-03-31;Country
"Nada que perder";Conchita;2007;0;0;2013-09-17;Pop,Love,Latin
"Wild Ponies";"Kellie Pickler";2008;0;0;2012-03-07;"Soft rock,Country"
Jump;Rihanna;2012;0;0;2014-06-28;R&B,Pop
"No Spill Blood";"Oingo Boingo";1983;0;0;2011-10-14;Pop,Alternative
"I Like It Rough";"Lady GaGa";2008;0;0;2011-10-31;Pop,Electro,Dance
"Que ganaste";"Julio Iglesias";2003;0;0;2014-08-18;Love,Latin
"What Makes A Man";Westlife;2000;0;0;2013-07-01;Pop
"God Rest Ye Merry, Gentlemen";"Children's Chorus";1830;0;0;2011-10-19;Christmas,Kids
"About A Girl";Sugababes;2009;0;0;2013-08-20;Pop,R&B,Dance
"Tu frialdad";Triana;2005;0;0;2011-12-18;"Soft rock,Love,Latin"
"Halfway Around The World";"The A-Teens";2001;0;0;2013-07-25;"Pop,Teen pop,Dance"
"Don't Wanna Think About You";"Simple Plan";2004;0;0;2011-05-30;Rock
"Peaches 'N' Cream";"The Ikettes";1965;0;0;2011-09-21;"Rock 'n Roll,Pop"
"Deep Inside";"Mary J. Blige";1999;0;0;2013-10-08;Soul,R&B
"Who You Are";"Pearl Jam";1996;0;0;2012-06-07;Rock
"Wish For You";"Faith Hill";2005;0;0;2011-05-31;Country
"Te deje marchar";"Luz Casal";1997;0;0;2011-12-10;Folk,Pop,Love,Latin
"Hell Hole";"Spinal Tap";1984;0;0;2011-05-31;"Hard/Metal,Rock,TV & movie soundtrack,Humour"
"Every Girl Like Me";Sugarland;2010;0;0;2011-05-31;Country
"It's Christmas Time";"Status Quo";2008;0;0;2015-02-12;Christmas,Pop,Rock
"Take Care Of U";Shanice;2006;0;0;2013-12-04;"Teen pop,R&B"
"Shut Up (And Give Me Whatever You Got)";"Amelia Lily";2013;0;0;2013-02-08;Dance,Pop
"Praise to the Lord, the Almighty";"Gospel Singer";1680;0;0;2011-05-30;Gospel,Christian
"King Of Broken Hearts";"Lee Ann Womack";2008;0;0;2012-03-05;Country
"Here We Go Again";Portrait;1993;0;0;2011-05-31;Pop,Soul
"Before The Storm";"Jonas Brothers";2009;1;0;2011-05-30;"Soft rock,Duet,Teen pop"
Aftermath;"Adam Lambert";2009;0;0;2011-05-31;Pop,Rock
"Where Did All The Love Go?";Kasabian;2009;0;0;2013-03-13;Rock,Pop,Alternative
"Qu'est-ce que tu croyais (Live à la Tour Eiffel)";"Johnny Hallyday";2000;0;0;2013-07-14;"Rock,French pop"
"Let It Go";"Tim McGraw";2008;0;0;2012-06-07;Country
"Million Miles";Fuel;2004;0;0;2014-11-06;Hard/Metal,Rock
"Ooh La";"The Kooks";2006;0;0;2011-05-30;Alternative,Rock
"Beyond The Gray Sky";311;2004;0;0;2012-03-05;Alternative,Rock
"Juste pour toi";"Véronique Sanson";2010;0;0;2014-07-07;"French pop"
"Yin and Yang (The Flowerpot Man)";"Love And Rockets";1986;0;0;2012-03-05;Alternative,Rock
Stand;"Rascal Flatts";2007;0;0;2011-05-30;"Soft rock"
Feedback;"Janet Jackson";2007;0;0;2013-11-07;Dance,R&B
"Lindo Arbol De Navidad";"Jazzy Christmas";1824;0;0;2011-12-18;Christmas,Jazz,Traditionnal
Suspicions;"Tim McGraw";2007;0;0;2012-04-20;Country
"The Walls Of The World";"Katie Melua";2012;0;0;2012-11-19;"Folk,Soft rock"
"Take Me There";"Rascal Flatts";2007;0;0;2011-09-21;Country,Pop
"Stuff Like That There";"Kelly Clarkson";2002;0;0;2011-05-30;"Rock 'n Roll,Jazz,Oldies"
"Nobody Gonna Tell Me What To Do";"Van Zant";2006;0;0;2012-06-07;Country
"Girl At Home";"Taylor Swift";2012;0;0;2013-02-07;"Teen pop,Pop"
"Knock On Wood";"Rachel Stevens";2004;0;0;2013-01-14;Electro,Pop,Dance
"Do, Do, Do";"1920s Standards";1926;0;0;2011-05-30;Oldies
"Still In Love With You";"Jonas Brothers";2008;0;0;2012-06-01;"Teen pop,Rock"
"A Different Kind Of Pain";Cold;2005;0;0;2012-09-05;Rock,Alternative
"Little Razorblade";"The Pink Spiders";2006;0;0;2012-06-15;Rock,Pop
"The Sweetest Drop";"Peter Murphy";1992;0;0;2012-06-07;Alternative,Rock
"The Truth";Nonpoint;2004;0;0;2012-05-25;Hard/Metal
"One Thing";"Gravity Kills";2002;0;0;2013-12-06;Hard/Metal,Rock
"Calling Me";"Charlie Winston";2008;0;0;2011-06-28;Folk
"December Boys";"Peter Cincotti";2007;0;0;2011-05-31;Pop,Rock
"Mourir pour une nuit";"Maxime Le Forestier";1972;0;0;2014-08-08;"French pop"
"How Love Should Be";"Tyler Hilton";2005;0;0;2012-05-22;Pop,Rock
"Tell Me The Stories Of Jesus";"Gospel Singer";1903;0;0;2011-05-31;Gospel,Christian
"Walk Of Life";"Billie Piper";2000;0;0;2014-12-30;Pop
"Best Of Both Worlds";"Darryl Worley";2010;0;0;2011-05-30;Country
"Comme avant";"Mathieu Edward";2008;1;0;2014-03-13;"French pop,R&B,Duet"
"Stand By Your Side";"Céline Dion";2003;0;0;2011-05-31;"Soft rock,Love"
"Buck Rogers";Feeder;2001;0;0;2012-10-21;Rock,Alternative
"What About Us";Ministry;2001;0;1;2012-06-01;Hard/Metal,Rock
"Drugs In My Pocket";"The Monks";1979;0;0;2012-12-03;Rock,Alternative,Punk/Grunge
Outside;"George Michael";1998;0;0;2011-05-31;Funk,Dance
"American Heart";"Faith Hill";2012;0;0;2013-05-21;Country
"Last Song";"The All-American Rejects";2003;0;0;2011-05-31;Punk/Grunge,Rock
"Fear The Voices";"Alice in Chains";1999;0;0;2013-03-29;Hard/Metal,Alternative,Rock
Killamangiro;Babyshambles;2004;0;0;2011-05-31;Pop,Rock
Billy;"James Blunt";2004;0;0;2011-05-31;Pop,Rock
"Ain't Off To The Back";"Ben L'Oncle Soul";2010;0;0;2011-05-30;Soul
"Thoia Thoing";"R. Kelly";2003;0;0;2013-12-07;R&B
"Fine Line";"Little Big Town";2008;0;0;2011-09-19;Country
"In Case You Didn't Know";"Olly Murs";2011;0;0;2012-06-18;Pop
Low;"Kelly Clarkson";2003;0;0;2011-07-02;"Teen pop,Soft rock"
"Comme il se doit";Marc-Antoine;2008;0;0;2011-11-16;"French pop"
"Confessions Of A Broken Heart (Daughter To Father)";"Lindsay Lohan";2005;0;0;2012-02-22;Rock,Pop
"Our Farewell";"Within Temptation";2001;0;0;2011-05-31;Hard/Metal
"Little Bird";"Infant Sorrow";2010;0;0;2011-06-28;"Rock,TV & movie soundtrack,Alternative"
"Flip-Flop Summer";"Kenny Chesney";2007;0;0;2011-12-26;Country
"Red Dirt Road";Sugarland;2010;0;0;2011-05-30;Country
"Look At Us";"Sarina Paris";2001;0;0;2012-02-09;"Dance,Teen pop"
"Listen To Your Heart";Sonia;1989;0;0;2012-03-05;Pop,80s
"Ei Kenenkään Maa";Movetron;2007;0;0;2012-05-15;Dance,Electro
"They Call It Falling For A Reason";"Trisha Yearwood";2008;0;0;2011-05-30;Country
"Real Love";"Toby Lightman";2004;0;0;2013-12-05;"Pop,Soft rock"
"God Love Her";"Toby Keith";2008;0;0;2011-05-31;Country,Pop
"Lost In America";"Alice Cooper";1986;0;0;2012-05-25;Rock,Hard/Metal
"Searching For A Father";"Infant Sorrow";2010;0;0;2013-08-07;"Rock,TV & movie soundtrack,Alternative"
"Twenty Five To Midnight";Sting;1996;0;0;2011-05-31;Rock
"Dead Man Walkin'";"Bruce Springsteen";1996;0;0;2011-11-15;"Blues,Rock,TV & movie soundtrack"
"End Of The Line";Honeyz;1998;0;0;2012-11-13;R&B
"Bad Boys";Wham!;1983;0;0;2011-06-28;Pop
"What Do You Do";"The Troys";2003;0;0;2012-06-07;Pop,Rock
"Friends Never Say Goodbye";"Elton John";2000;0;0;2012-06-28;"Pop,Rock,TV & movie soundtrack"
"Missing You";"The Saturdays";2010;0;0;2011-05-31;"Pop,Electro,Teen pop"
"Last Name";Glee;2009;0;0;2011-05-31;"TV & movie soundtrack,Country"
"Des nues";"Christophe Willem";2007;0;0;2014-10-03;"French pop"
Danger;"Blahzay Blahzay";1995;0;0;2013-07-11;Rap
"What's Left Of Me";"Nick Lachey";2006;0;0;2011-05-31;Pop,Rock
Yesterday;Shanice;1999;0;0;2011-12-04;"Teen pop"
"After You've Gone";"Frank Sinatra";1984;0;0;2011-05-31;Jazz
"You Should've Lied";"Lee Ann Womack";2002;0;0;2011-11-09;Country
"La ballade des baladins";"Gilbert Bécaud";1970;0;0;2014-11-17;"French pop"
"All Over Me";"Blake Shelton";2001;0;0;2012-06-06;Country
Sonnet;"The Verve";1998;0;0;2011-07-16;Rock
"Please Be Mine";"Jonas Brothers";2004;0;0;2013-11-29;"Soft rock,Teen pop"
Celebration;"Children's Chorus";1981;0;0;2011-09-03;Kids
"All Night Long";"Demi Lovato";2011;0;0;2013-07-01;Pop,R&B
"Falling In Love (Uh-Oh)";"Gloria Estefan";1986;0;0;2011-11-09;Pop,80s
"Nothing In My Way";Keane;2006;0;0;2013-11-06;Rock,Pop,Alternative
"Something 'Bout A Woman";"Lady Antebellum";2010;0;0;2013-07-12;Country
"Pop Ya Collar";Usher;2000;0;0;2013-12-03;R&B,Pop
"I Will";"Jimmy Wayne";2008;0;0;2012-02-22;Country
Summer;"The Sunny Cowgirls";2010;0;0;2012-04-29;Country
Solo;"Demi Lovato";2009;0;0;2011-05-31;Pop,Rock
"Can't Forget You";Sonia;1989;0;0;2012-02-09;80s,Pop
Summerboy;"Lady GaGa";2008;0;0;2012-03-05;Pop
Ride;"Martina McBride";2008;0;0;2011-05-30;Country,Pop
"Moo La Moo";"Steve Azar";2009;0;0;2012-06-07;Country
"I Don't Know When To Quit";"The Road Hammers";2008;0;0;2012-08-16;Country
"Make A Circuit With Me";"The Polecats";1983;0;0;2011-09-03;"Pop,Rock 'n Roll"
"The Middle Of Nowhere";"Brian McComas";2005;0;0;2012-03-30;Country,Rock
Runaway;Jamiroquai;2006;0;0;2013-09-17;Funk,Disco,Pop
"Make Me";"Janet Jackson";2009;0;0;2011-05-30;Dance,R&B,Funk
"Six O'Clock News";"Kathleen Edwards";2003;0;0;2012-01-22;Country
"One Day You Will";"Lady Antebellum";2008;0;0;2011-05-30;Country
"Slipping Away (Crier La Vie)";Moby;2005;1;0;2011-07-26;Pop,Dance,Electro,Duet
"We Can";"LeAnn Rimes";2003;0;0;2011-05-30;Pop,Rock,Country
"(There Is) No Greater Love";"Nat King Cole";1958;0;0;2012-06-15;Oldies,Jazz
"Kill Me Now";"Rio Grand";2006;0;0;2013-01-14;Country
"I'll Just Hold On";"Blake Shelton";2008;0;0;2013-07-24;Country
"Where I Belong";"Rachel Proctor";2005;0;0;2011-05-31;Country
"Love's About To Change My Mind";"Jon Secada";2001;0;0;2012-03-07;Pop
"Remember Me";T.I.;2009;0;0;2013-12-06;R&B
Elle;Shy'm;2012;0;0;2013-06-06;"French pop,Electro,Dance"
"Le gardien de phare";"Claude Nougaro";1987;0;0;2013-07-16;"French pop"
"Bad Babysitter";"Princess Superstar";2002;0;1;2013-11-21;Rap
"Take Me Home";Cher;1979;0;0;2011-05-30;Disco
"My Last Breath";Evanescence;2003;0;0;2011-05-31;Rock,Alternative,Hard/Metal
"Finding My Way Back Home";"Lee Ann Womack";2006;0;0;2012-06-07;Country
"No Superstar";Remady;2009;0;0;2011-05-31;Electro,Dance
Treacherous;"Taylor Swift";2012;0;0;2012-12-23;Pop
Innocent;"Taylor Swift";2010;0;0;2011-05-31;Country,Pop
Boomerang;"Nicole Scherzinger";2013;0;0;2013-04-05;Pop
"Caught In The Rain";Revis;2003;0;0;2013-03-10;Alternative,Rock,Hard/Metal
Animal;Kesha;2010;0;0;2011-07-09;Pop,Dance,Electro
"Up All Night";"Matt Willis";2006;0;0;2013-12-01;Rock,Pop,Alternative
Cool;"Gwen Stefani";2004;0;0;2014-09-22;Pop,Rock,Dance
"Shine On Harvest Moon";"Liza Minnelli";1974;0;0;2013-09-19;"Jazz,Blues,Musical,TV & movie soundtrack"
"Fly With Me";"Jonas Brothers";2009;0;0;2011-05-30;"Teen pop"
"Hold On";"Olly Murs";2010;0;0;2013-07-30;Pop
"When I Get Home";"The Beatles";1964;0;0;2012-02-07;"Rock 'n Roll"
"Long Way To Happy";Pink;2006;0;0;2012-08-15;Pop,Rock
"Live For Today";"3 Doors Down";2005;0;0;2013-04-20;Hard/Metal,Rock
"Underground Machine";"Take That";2010;0;0;2012-01-30;Pop
"Whatever She Wants";"Jars Of Clay";2003;0;0;2012-09-17;Rock
Numb;Usher;2012;0;0;2012-11-22;Dance,80s,Pop
"Shoulda Woulda Coulda";"Beverley Knight";2002;0;0;2013-07-16;R&B,Soul
"Spoken For";MercyMe;2003;0;0;2012-02-07;Rock
Childhood;"Michael Jackson";1995;0;0;2011-05-31;"Pop,TV & movie soundtrack"
"Terug in de tijd";"Jan Smit";2010;0;0;2013-07-24;Schlager,Pop
"99 Times";"Kate Voegele";2009;0;0;2011-05-30;Pop,Rock
"Con Ella";"Cristian Castro";2001;0;0;2015-01-12;Love,Pop,Latin
"Makin' Me Fall In Love Again";"Kellie Pickler";2010;0;0;2011-05-31;"Country,Soft rock"
"Leavin' On A Jet Plane";"Children's Chorus";1969;0;0;2011-12-18;Kids
"I Like To Dance";"Hot Chelle Rae";2009;0;0;2012-03-31;Pop,Dance,Rock
"I Will Not Be Broken";"Bonnie Raitt";2005;0;0;2011-05-31;"Soft rock,Country"
"I Got Money Now";Pink;2006;0;0;2011-05-30;Pop,Rock
Mandy;"Jonas Brothers";2006;0;0;2012-06-01;"Teen pop,Rock"
Tennessee;"The Wreckers";2007;0;0;2011-05-30;Country
"Edge Of Forever";"Richard Marx";2002;0;0;2013-11-20;"Soft rock"
"Here's That Rainy Day";"Andy Williams";1967;0;0;2012-08-23;"Oldies,Soft rock"
"Papa Don't Preach";Glee;2010;0;0;2011-10-05;"TV & movie soundtrack,Pop"
Phonography;"Britney Spears";2008;0;0;2011-05-31;Pop,Dance,Electro
Fine;"Whitney Houston";2000;0;0;2013-12-07;Pop,R&B
"Black Keys";"Jonas Brothers";2009;0;0;2011-05-30;"Teen pop,Soft rock"
"Perfect World";"Peter Cetera";2001;0;0;2012-04-29;Pop,Rock
"'Ain't No Sin (To Dance Around In Your Bones)";"1920s Standards";1929;0;0;2014-10-06;Oldies
Beige;"Pistol Annies";2011;0;0;2013-07-22;Country
Wishing;Sugarland;2008;0;0;2011-10-16;Country
"T'aimer Follement (Makin' Love)";"Johnny Hallyday";1960;0;0;2013-03-07;"Rock 'n Roll,French pop,Oldies"
Cliques-claques;"Véronique Sanson";2010;0;0;2014-07-07;"French pop"
"I Like It Like That";"Tito Nieves";1997;0;0;2014-05-07;Pop,Latin
"Say OK";"Vanessa Hudgens";2006;0;0;2011-05-31;"Pop,Rock,Teen pop"
"Come As You Are";"Beverley Knight";2004;0;0;2011-05-31;Rock,Pop
"The Man You Want Me To Be";"Phil Joel";2003;0;0;2012-04-29;Rock,Pop,Christian
"Là où je pars";"Emmanuel Moire";2007;0;0;2011-07-16;"French pop"
"Forever & Always";"Taylor Swift";2008;0;0;2012-02-02;Pop,Rock
"Do I Have To Cry For You";"Nick Carter";2002;0;0;2011-05-31;Pop,Rock
"Any Which Way";"Scissor Sisters";2010;0;0;2011-05-31;Pop,Disco
"Only Fooling Myself";"Kate Voegele";2008;0;0;2011-05-30;Pop,Rock
"What Happiness Means To Me";"Amy Macdonald";2010;0;0;2012-05-25;Pop,Rock,Folk
"Sleeping Awake";"P.O.D. (Payable On Death)";2003;0;0;2013-11-30;Hard/Metal,Rock
"Nuit magique";"Lara Fabian";2009;0;0;2013-08-10;"French pop"
"Too Far From Texas";"Stevie Nicks";2001;0;0;2012-05-25;Rock,Country
"Ballad Of Easy Rider";"The Byrds";1967;0;0;2012-02-29;Folk,Country,Rock
"Saving Forever For You";Shanice;1992;0;0;2011-11-25;R&B
Maintenant;Jenifer;2002;0;0;2011-07-02;"French pop"
Bee;"Lena Meyer-Landrut";2010;0;0;2013-04-26;Pop
"Find The Beat Again";Sugarland;2010;0;0;2011-12-04;Rock,Pop
"Dance With Me";"Debelah Morgan";2000;0;0;2011-05-31;R&B
"Let Me Dance For You";"A Chorus Line";1975;0;0;2013-02-27;Musical
"New Strings";"Miranda Lambert";2006;0;0;2011-05-30;Country
"I Would";"Phil Vassar";2008;0;0;2012-06-19;Country
"That's What It's All About";"Brooks & Dunn";2004;0;0;2012-01-12;Country
"Bang Bang You're Dead";"Dirty Pretty Things";2006;0;0;2011-10-16;Alternative,Rock,Punk/Grunge
"Here We Go";Trina;2006;0;0;2013-12-07;R&B
"Take Me As I Am";Sugarland;2008;0;0;2013-07-01;Country
"Somos Una Union";"Children's Chorus";1979;0;0;2013-11-01;Kids
"Les antipodes";Maurane;2007;0;0;2012-05-10;"French pop"
"Satukirjan Sankari";Yö;1998;0;0;2012-04-02;Rock,Hard/Metal
"We Are One Tonight";Switchfoot;2006;0;0;2012-04-20;Rock,Pop
"Sunshine Cake";"1950s Standards";1950;1;0;2013-12-07;Oldies,Duet
"Rockin' The Beer Gut";"Trailer Choir";2009;0;0;2011-05-31;Pop,Country
"Oh My Goodness";"Olly Murs";2011;0;0;2012-12-16;Pop,Soul
Underneath;"Adam Lambert";2012;0;0;2012-07-22;Pop
"Doin' The Do";"Betty Boo";1990;0;0;2011-09-18;Rap
"Makin' Money";"Handsome Devil";2001;0;0;2012-12-02;Rock,Punk/Grunge
"The Grass Is Blue";"Dolly Parton";2003;0;0;2011-09-23;"Soft rock"
"Wherever You Are";"Stevens Sisters";2002;0;0;2012-08-15;Country
"The Woman With You";"Kenny Chesney";2004;0;0;2011-11-16;Country
"That's The Way I Like It";"Backstreet Boys";1998;0;0;2012-06-13;"Teen pop"
"Shine On";"Rascal Flatts";2003;0;0;2012-02-09;Country
"Love Like This";"Natasha Bedingfield";2007;0;0;2008-05-06;Pop,R&B
