Title;Artist;Year;Duo;Explicit;"Date Added";Styles
"Me enamora";Juanes;2007;0;0;2011-05-31;"Soft rock,Reggae,Latin"
"Reuben James";"Kenny Rogers And The First Edition";1969;0;0;2011-05-30;Country,Pop,Rock
"Hold On";"Good Charlotte";2004;0;0;2012-12-12;Alternative,Rock
"Heart Skips A Beat";"Olly Murs";2011;0;0;2012-09-17;Pop,Electro
Chocolate;"The 1975";2013;0;0;2013-04-07;Alternative,Rock
"Le coureur";"Jean-Jacques Goldman";1997;0;0;2015-09-21;"French pop"
"Zucker im Kaffee";"Erik Silvester";1969;0;0;2013-01-21;Schlager
Angel;"Lionel Richie";2001;0;0;2007-05-04;Dance,Pop
"Country Man";"Luke Bryan";2008;0;0;2013-09-27;Country
"Today Was A Fairytale";"Taylor Swift";2010;0;0;2011-05-31;"Pop,Country,TV & movie soundtrack"
"Move Like U Stole It";"ZZ Ward";2012;0;0;2014-08-13;Rock,Blues,Soul,Pop
"The Only One";"Lionel Richie";1986;0;0;2012-10-08;Love,Soul
"Komm' unter meine Decke";"Gunter Gabriel";1975;0;0;2013-06-07;Schlager,Country
"Fading Like A Flower";Roxette;1999;0;0;2011-05-30;Pop,Rock
"Tracks Of My Tears";"Johnny Rivers";1970;0;0;2011-05-31;Soul,Oldies
"You Didn't Have To Be So Nice";"The Lovin' Spoonful";1965;0;0;2013-06-07;"Pop,Folk,Oldies,Rock 'n Roll"
Blow;Kesha;2011;0;0;2011-05-30;Electro,Pop,Dance
"La musique";Nicoletta;1966;0;0;2011-05-31;"French pop"
"Little Old Lady From Pasadena";"Jan And Dean";1964;0;0;2011-12-04;"Oldies,Rock 'n Roll,Pop"
"Get It Together";"India Arie";2003;0;0;2011-05-31;Soul
"Dreams I'll Never See";"Molly Hatchet";1978;0;0;2011-05-31;Rock,Blues
"Red Roses For My Lady";"Engelbert Humperdinck";1989;0;0;2013-05-30;Schlager
"Ich möchte so gerne mal nach Nashville";"Western Union";1982;0;0;2014-10-06;Pop,Country
"You Lie";"The Band Perry";2011;0;0;2012-02-09;Country
Prosper;"Maurice Chevalier";1935;0;0;2014-03-13;"Oldies,French pop"
"I Stay Away";"Alice in Chains";1994;0;0;2012-12-05;Alternative,Rock
"Angel Of Music";"The Phantom Of The Opera";1987;0;0;2007-08-14;Musical
"My Heart Is Open";"Maroon 5";2014;1;0;2015-02-19;Pop,Duet
"My Foolish Heart";"Jane Monheit";2000;0;0;2011-05-31;Jazz
"Angel In Blue Jeans";Train;2014;0;0;2014-09-01;Rock,Alternative
"La La Land";"Demi Lovato";2008;0;0;2011-05-30;"Teen pop,Pop,Rock"
"Une autre histoire";"Les Enfants du Top 50";2014;0;0;2014-12-23;"French pop"
"What The Hell";"Avril Lavigne";2011;0;0;2011-05-30;"Teen pop,Rock,Pop"
"I've Still Got My Health";"Bette Midler";1988;0;0;2012-09-03;"TV & movie soundtrack,Jazz"
"Dimming Of The Day";"Bonnie Raitt";1994;0;0;2013-05-31;"Blues,Folk,Soft rock"
"Just For You";"Lionel Richie";2004;0;0;2014-11-18;Pop
"Please, Please, Please";"James Brown";1956;0;0;2011-05-30;Soul,Oldies
"Up To The Mountain";"Crystal Bowersox";2010;0;0;2011-05-31;"Soft rock,Soul,Gospel"
"In Your Eyes";Inna;2013;0;0;2015-01-23;Pop,Dance,Electro
"Wherever I Lay My Hat (That's My Home)";"Paul Young";1983;0;0;2011-05-31;Pop,Love,80s
"The Man Who Shot Liberty Valance";"Gene Pitney";1962;0;0;2011-10-31;Pop,Oldies
"Shut Up And Let Me Go";"The Ting Tings";2008;0;0;2011-12-04;Alternative,Rock,Dance
"Put On A Happy Face";"Bye Bye Birdie";1962;0;0;2011-12-05;Musical
"Maxwell's Silver Hammer";"The Beatles";1969;0;0;2011-12-26;Pop,Rock
"Une mère";"Lynda Lemay";2006;0;0;2012-01-25;"French pop"
"Embraceable You";"Oleta Adams";1994;0;0;2011-07-13;"Soft rock"
"Born This Way (Acoustic)";"Lady GaGa";2011;1;0;2011-09-19;Pop,Folk,Duet
"Life Is For Living";"Barclay James Harvest";1980;0;0;2014-09-25;Pop,Rock
"For The Love Of Money";"The O'Jays";1974;0;0;2012-01-22;Funk,Soul
"Freight Train";"Alan Jackson";2010;0;0;2011-05-31;Country
"Fire And Rain";Birdy;2011;0;0;2013-11-06;Folk,Alternative
"Let the Little Girl Dance";"Billy Bland";1953;0;0;2015-10-26;Pop,Oldies
"Let There Be Rock";AC/DC;1977;0;0;2012-10-18;Hard/Metal
"That's What I Love About Sunday";"Craig Morgan";2005;0;0;2011-12-26;Country
"Let Me Be The One";"The Shadows";1975;0;0;2014-09-29;Pop
"Le rêve du pêcheur";"Laurent Voulzy";1992;0;0;2014-09-23;"French pop"
Maria-Luisa;"Luis Mariano";1945;0;0;2013-04-02;"Oldies,Classical,Musical,TV & movie soundtrack,French pop"
"Whiskey's Gone";"Zac Brown Band";2010;0;0;2011-07-07;Country
"I Like It";"Gerry & The Pacemakers";1963;0;0;2014-06-18;"Rock 'n Roll"
"Don't Rush";"Kelly Clarkson";2012;0;0;2013-03-26;Soul,Country
"You Must Have Been A Beautiful Baby";"1930s Standards";1938;0;0;2011-05-31;Oldies,Jazz
"Dans un vieux rock'n roll";"William Sheller";1976;0;0;2011-05-30;"French pop"
"My House";"Kacey Musgraves";2013;0;0;2013-08-07;Country
"Treat Her Like A Lady";"Cornelius Brothers & Sister Rose";1972;0;0;2011-08-16;Funk,Soul
U.N.I.;"Ed Sheeran";2011;0;0;2013-04-30;Folk,Soul,Alternative
"Wo die liebe deinen namen ruft";"Nik P.";2011;0;0;2012-12-16;Schlager
"True Love";"Elton John";1993;1;0;2011-05-31;"Soft rock,Duet"
"Take Me Back";Noiseworks;1987;0;0;2014-06-20;Rock,Pop
"Lay Me Down";Avicii;2013;0;0;2014-10-07;Dance,Electro,Disco,Funk
"Bad Boys";"Alexandra Burke";2009;0;0;2011-05-30;R&B,Dance
"Dizzy Miss Lizzy";"The Beatles";1965;0;0;2014-01-17;"Rock 'n Roll,Rock"
Priscilla;"Miranda Lambert";2014;0;0;2014-11-27;Country
"Whatever It Takes";"Michael Bublé";2009;1;0;2011-05-30;"Soft rock,Jazz,Duet"
"Crazy Girl";"Eli Young Band";2011;0;0;2012-10-12;Country
"When I Close My Eyes";"Kenny Chesney";1996;0;0;2011-10-03;Country
Anything;Hedley;2013;0;1;2013-11-22;Alternative,Rock
"Per sempre";"Nina Zilli";2012;0;0;2012-09-17;Pop
"Don't Be Cruel";"Cheap Trick";1988;0;0;2014-09-25;"Rock 'n Roll"
"All For Nothing";Kensington;2014;0;0;2014-11-26;"Rock,TV & movie soundtrack"
"Heaven Beside You";"Alice in Chains";1996;0;0;2013-06-04;Alternative,Rock,Hard/Metal
"Two More Bottles Of Wine";"Anna Garrott";2009;0;0;2011-05-30;Country
Devotion;"Earth, Wind & Fire";1974;0;0;2013-03-04;Soul
"If I Knew";"Bruno Mars";2012;0;0;2013-03-01;Soul,Pop
"Like A Virgin";Glee;2010;0;0;2011-05-30;"TV & movie soundtrack,Pop"
"(Out Here) On My Own";"Sagi Rei";2007;0;0;2013-06-12;Pop
"Don't Wait Too Long";"Madeleine Peyroux";2004;0;0;2012-08-07;Jazz
"If You Could Read My Mind";"Stars On 54";1998;0;0;2007-06-15;Dance
"Baby Mine";"Bette Midler";2005;0;0;2013-11-22;"Love,TV & movie soundtrack"
"Tranen gelachen";"Guus Meeuwis";2007;0;0;2011-12-12;Schlager
"Don't Laugh At Me";"Mark Wills";1998;0;0;2015-05-21;Country
"Soul Bossa Nova";"Quincy Jones";1962;0;0;2013-05-26;"Jazz,TV & movie soundtrack,Oldies"
"Oh Happy Day";"Non Aktief";2003;0;0;2011-05-30;Dance,Gospel
"This Is What Makes Us Girls";"Lana Del Rey";2012;0;0;2012-05-25;Alternative,Pop
"Eyes Without A Face";"Paul Anka";2005;0;0;2011-05-31;Jazz
Water;"Brad Paisley";2009;0;0;2011-05-30;Country
"Sonne In Der Nacht";"Peter Maffay";1985;0;0;2013-03-31;"Soft rock"
"Could It Be Magic";"Donna Summer";1976;0;0;2011-07-16;Disco,Pop
"Guys Like Me";"Eric Church";2007;0;0;2011-12-04;Country
"Elektrisches Gefühl";Juli;2010;0;0;2012-02-13;Pop,Rock
"Wild Woman";"Imelda May";2014;0;0;2014-09-10;Rock
"The Living Proof";"Mary J. Blige";2011;0;0;2012-09-21;"Soul,TV & movie soundtrack"
"Goodbye Girl";"David Gates";1978;0;0;2011-05-31;Love
Hallelujah;"Stephen Lynch";2009;0;1;2012-04-02;Pop,Humour
"My Oh My";Slade;1983;0;0;2012-06-01;Hard/Metal,Rock
"Fool For Your Loving";Whitesnake;1980;0;0;2011-05-30;Hard/Metal,Rock,Blues
"Whiskey River (Album Version)";"Willie Nelson";1973;0;0;2014-04-22;Country
"Come in ogni ora";Karima;2009;0;0;2013-07-25;Soul,Pop
"Je t'ai manqué";"Alain Bashung";2008;0;0;2014-12-23;"French pop"
"Pennsylvania 6-5000";"The Andrews Sisters";1940;0;0;2015-03-25;Pop,Oldies
"Midnight Confessions";"The Grass Roots";1968;0;0;2012-09-16;Pop,Rock
"And I'm Telling You I'm Not Going";"Jennifer Holliday";1982;0;0;2013-10-16;"Soul,Musical,TV & movie soundtrack"
Caravan;"Ella Fitzgerald";1957;0;0;2011-05-30;Jazz,Oldies
Apologies;"Grace Potter";2007;0;0;2013-06-05;Country,Rock,Pop
"Second Chance";"38 Special";1988;0;0;2011-07-16;"Soft rock"
"Big Love";"Fleetwood Mac";1987;0;0;2015-06-25;Pop,80s,Rock
"All That Jazz";"Ella Fitzgerald";1989;0;0;2012-06-28;Jazz,Oldies
"Can't Stay Away From You";"Gloria Estefan";1988;0;0;2011-10-31;"Soft rock,Pop"
"When I Dream At Night";"Marc Anthony";1999;0;0;2011-05-31;Latin,Pop
Celebrate;Pitbull;2014;0;0;2014-11-27;"Pop,TV & movie soundtrack"
"The District Sleeps Alone Tonight";"The Postal Service";2003;0;0;2013-04-10;Alternative,Electro,Pop
Anytime;"Eddie Fisher";1951;0;0;2012-01-30;Traditionnal,Jazz,Oldies
"Dixie Road";"Nathan Carter";2010;0;0;2013-11-22;Country
"Teach Me How To Dougie";"Cali Swag District";2010;0;1;2013-12-03;Rap
"I'm Yours";"The Script";2008;0;0;2011-05-31;"Soft rock,Pop"
Nasty;"Janet Jackson";1986;0;0;2012-03-05;Pop,R&B
"Trying To Love Two Women";"The Oak Ridge Boys";1980;0;0;2011-12-26;Country
"One Step At A Time";"Jordin Sparks";2008;0;0;2011-05-30;Pop,R&B
"Over The Rainbow";"Jane Monheit";2001;0;0;2011-06-28;Jazz
Mushaboom;Feist;2004;0;0;2011-10-21;Pop,Alternative
"Terra Titanic";"Peter Schilling";1984;0;0;2015-06-11;Schlager,80s,Rock
"Makes Me Wonder";"Maroon 5";2007;0;1;2011-12-02;Pop,Rock,Funk
"My Heart Is Broken";Evanescence;2011;0;0;2013-02-25;Hard/Metal,Alternative,Rock
"The Reason Why";"Vince Gill";2007;0;0;2012-01-18;"Soft rock,Blues,Country"
Cars;"Gary Numan";1979;0;0;2012-09-25;80s,Alternative
Stompa;"Serena Ryder";2012;0;0;2013-04-05;Alternative,Pop,Rock,Folk
"I Like How It Feels";"Enrique Iglesias";2011;0;0;2013-11-12;Pop,Dance
"Cold Day In Hell";"Gary Moore";1992;0;0;2011-05-31;Rock,Blues
"Niet of nooit geweest";"Acda En De Munnik";1998;0;0;2013-04-05;"Schlager,Pop,Soft rock"
"La fille aux cheveux clairs";"Johnny Hallyday";1970;0;0;2012-04-27;"French pop,Folk"
"Honky Cat";"Elton John";1972;0;0;2011-11-16;"Pop,Rock 'n Roll"
"Je n'fais rien";"Daniel Guichard";1976;0;0;2015-06-25;"French pop"
"Et maintenant";"Les Enfoirés";1999;1;0;2012-03-03;"French pop,Duet"
Mockingbird;"Inez and Charlie Foxx";1963;0;0;2013-10-23;Soul,Oldies
"Chanson hypocalorique";"Alice Dona";1978;0;0;2011-09-03;"French pop,Humour,Latin"
"Stay On These Roads";a-ha;1988;0;0;2012-12-12;80s,Pop
"Money (That's What I Want)";"Barrett Strong";1959;0;0;2011-06-01;"Rock 'n Roll"
"Coming Undone";Korn;2006;0;0;2013-04-11;Hard/Metal
"When The Darkness Comes";"Colbie Caillat";2013;0;0;2013-11-06;"TV & movie soundtrack,Pop,Folk"
Escape;"Enrique Iglesias";2001;0;0;2011-05-31;Pop
Yesterday;"Tom Jones";2007;0;0;2014-05-21;Pop,Love
"Hit Me With Your Best Shot / One Way Or Another";Glee;2011;0;0;2013-04-04;"TV & movie soundtrack,Rock,Pop"
"Baby (You've Got What It Takes)";"Michael Bublé";2009;1;0;2011-05-30;Blues,Jazz,Duet
"Live Before I Die";"Marina Kaye";2015;0;0;2015-07-29;Pop,Electro
"Tim McGraw";"Taylor Swift";2006;0;0;2008-05-05;Country
"Faded Love";"Elvis Presley";1971;0;0;2015-09-02;Rock,Blues,Country
"Price Tag";"Caro Emerald";2011;0;0;2013-07-06;Pop
"Me And Charlie Talking";"Miranda Lambert";2005;0;0;2011-10-03;Country
"Quand je joue";"Julien Clerc";1985;0;0;2011-05-31;"French pop"
"You're Gonna Make Me Lonesome When You Go";"Miley Cyrus";2012;0;0;2012-04-29;Folk
"In The Mood";"Bette Midler";1973;0;0;2013-02-27;"Oldies,Rock 'n Roll,Soul,Gospel"
Sometimes;"Britney Spears";1999;0;0;2011-05-31;"Teen pop"
"It's No Good";"Depeche Mode";1997;0;0;2014-06-14;80s
"For Your Love";"The Yardbirds";1965;0;0;2015-04-01;Rock
Starlight;"The Supermen Lovers";2001;0;0;2011-07-04;Dance,Disco
"Red Blooded Woman";"Kylie Minogue";2003;0;0;2013-04-19;"Teen pop,R&B"
"The Warrior";Scandal;1984;0;0;2012-03-14;Pop,Rock
"Das Geht Ab (Wir Feiern Die Ganze Nacht)";Frauenarzt;2009;0;0;2013-03-14;Electro,Dance
"Je vecht nooit alleen";3JS;2011;0;0;2013-06-11;Pop,Rock
"True Friend";"Hannah Montana";2009;0;0;0000-00-00;"TV & movie soundtrack,Musical,Teen pop"
"La voglia la pazzia";"Ornella Vanoni";1976;0;0;2012-07-20;Latin,Jazz
"All Your Life";"The Band Perry";2011;0;0;2011-09-19;"Country,Teen pop"
"Talk Of The Town";"The Pretenders";1980;0;0;2015-10-21;Pop,Rock
"Because He Lives";"The Bill Gaither Trio";1998;0;0;2011-05-31;Gospel
"The Old Lamplighter";"1940s Standards";1946;0;0;2011-05-30;Oldies,Jazz
"The Rare Old Mountain Dew";"The Dubliners";1965;0;0;2013-01-30;Celtic,Folk
Quitter;"Carrie Underwood";2009;0;0;2011-05-31;Country,Pop
"Count On Me";"Whitney Houston";1995;1;0;2012-03-14;Soul,Duet
"In Your Eyes";"Kylie Minogue";2002;0;0;2011-05-31;Pop,Dance
"Fiche le camp, Jack";"Richard Anthony";1961;0;0;2013-04-02;"Rock 'n Roll,French pop"
"Meet Me In St. Louis, Louis";"Judy Garland";1944;0;0;2011-05-30;Oldies,Jazz
"Beautiful Flower";"India Arie";2007;0;0;2011-05-31;Soul,R&B
"Ma solitude";"Isabelle Boulay";2014;0;0;2014-11-06;"French pop"
"The Flame";"Cheap Trick";1988;0;0;2012-10-04;Rock
"I Should Have Been True";"The Mavericks";1995;0;0;2012-01-30;Country
"To Her Door (Live)";"Paul Kelly";1987;0;1;2014-09-30;Rock,Folk
"Je loog tegen mij";Drukwerk;1981;0;0;2012-12-10;Schlager
"No Light, No Light";"Florence + The Machine";2011;0;0;2012-02-22;Alternative,Rock
"Sing For You";"Tracy Chapman";2008;0;0;2011-05-30;Folk,Pop
"Music And Lights";Imagination;1982;0;0;2013-07-30;Disco,Soul,Funk,80s
"Help The Poor";"Robben Ford";1988;0;0;2014-10-22;Blues,Rock
"I Got A Feeling";"Billy Currington";2003;0;0;2012-03-12;Country
Giants;"Ella Henderson";2014;0;0;2015-04-21;"Pop,Soft rock"
"Tell Me It's Real";"K-Ci And JoJo";1999;0;0;2011-10-08;Pop,R&B
"Rien n'est parfait";Tal;2012;0;0;2013-07-24;"French pop,Electro,R&B"
"This Diamond Ring";"Gary Lewis";1965;0;0;2013-11-01;Pop,Rock,Oldies
"Up, Up And Away";"5th Dimension";1967;0;0;2013-07-25;Pop,Oldies
"Coming Home";"Gwyneth Paltrow";2010;0;0;2011-06-28;"Country,TV & movie soundtrack"
L'accordéoniste;"Chimène Badi";2005;0;0;2013-09-27;"French pop,Oldies"
"Hey, Good Lookin'";"Jimmy Buffett";2004;0;0;2011-07-16;Country
"I Believe (When I Fall In Love It Will Be Forever)";"Josh Groban";2013;0;0;2013-07-04;Pop,Soul,Gospel
"My Boy Lollipop";"Millie Small";1964;0;0;2007-09-03;"Oldies,Teen pop"
Twisted;"Carrie Underwood";2007;0;0;2011-05-31;Country,Pop
"Les moulins de mon coeur";"Patricia Kaas";2002;0;0;2011-05-31;"French pop"
"Seven Day Fool";"Jully Black";2007;0;0;2011-07-07;Soul
Wild;"Jessie J";2013;0;0;2013-07-17;Dance,Pop,Rap
"Begin Again";"Taylor Swift";2012;0;0;2012-11-02;Country,Pop
"I Love You So Much It Hurts";"Patsy Cline";1959;0;0;2012-05-15;Country,Oldies
"Hasta la raíz";"Natalia Lafourcade";2015;0;0;2015-08-10;Folk,Pop,Alternative
"Tonight I Fell In Love";"The Tokens";1961;0;0;2011-05-31;Oldies,Rock,Love
Chains;"Patty Loveless";1988;0;0;2013-02-06;Country
"Hold Me Tight";"The Beatles";1963;0;0;2011-05-30;"Rock 'n Roll"
"When You're Gone";"The Cranberries";1996;0;0;2012-10-19;"Soft rock"
Everybody;"Martin Solveig";2005;0;0;2012-09-03;Dance,Electro
"Toi et moi";"Kendji Girac";2014;0;0;2015-01-21;"French pop,Latin,Electro"
"I'll Fly With You (L'Amour Toujours)";"Sagi Rei";2006;0;0;2013-07-11;Pop
"The Downeaster 'Alexa'";"Billy Joel";1989;0;0;2011-07-11;Rock,Folk
Footloose;"Nathan Carter";2014;0;0;2014-05-12;Pop,Rock
"Come Back Song";"Darius Rucker";2010;0;0;2011-05-31;Country
"Ice Queen";"Within Temptation";2001;0;0;2011-05-31;Hard/Metal
"I Ain't Leavin' Without Your Love";Nashville;2014;0;0;2014-10-17;"TV & movie soundtrack,Pop,Country"
"We Were Us";"Keith Urban";2013;1;0;2014-01-20;Country,Pop,Duet
"Take You High";"Kelly Clarkson";2015;0;0;2015-05-01;Pop,Electro
"I'm Leaving It Up To You";"Dale And Grace";1964;1;0;2013-11-01;Duet,Oldies
"Freaks (feat. Savage)";"Timmy Trumpet";2014;0;0;2015-08-11;Dance,Electro,Rap
"Fade To Grey";Visage;1980;0;0;2015-03-25;80s
"No Trash In My Trailer";"Gene Watson";2002;0;0;2014-04-30;Country
"At The Beginning";"Donna Lewis";1997;1;0;2011-05-31;"TV & movie soundtrack,Duet"
"All Kinds Of Kinds";"Miranda Lambert";2013;0;0;2014-05-15;Country
"Lie A Little Better";"Lucy Hale";2014;0;0;2014-12-29;Country
FU;"Miley Cyrus";2013;0;0;2013-12-08;"Pop,Electro,Teen pop"
"Look Back In Anger";"David Bowie";1979;0;0;2013-01-31;Rock
Stay;"Maurice Williams";1960;0;0;2011-10-31;"Rock 'n Roll,Oldies"
"One Way Ticket";"Carrie Underwood";2012;0;0;2012-06-21;Pop,Reggae,Country
"Closer Than Close";"Rosie Gaines";1995;0;0;2013-08-08;Dance
"J'ai la guitare qui me démange";"Yves Duteil";1979;0;0;2012-03-05;"French pop"
"Sa jeunesse";"Charles Aznavour";1990;0;0;2011-08-29;"French pop"
"I Can Love You Like That";All-4-One;1995;0;0;2012-03-07;"Teen pop"
"All By Myself";"Tom Jones";1997;0;0;2007-05-04;"Oldies,Soft rock"
"Heart In A Cage";"The Strokes";2006;0;0;2011-05-30;Alternative,Rock
"Soul Man";"Sam & Dave";1967;0;0;2011-06-16;Soul
"Hip To Be Square";"Huey Lewis and the News";1986;0;0;2011-12-12;Pop,Rock
"World Of Hurt";"Ilse DeLange";1998;0;0;2011-05-30;Pop,Country
Oceano;"Josh Groban";2003;0;0;2011-05-31;"Pop,Classical,Soft rock"
"Les meilleurs ennemis";"Pascal Obispo";1996;1;0;2013-07-01;"French pop,Duet"
"Mama Loo";"Les Humphries Singers";1973;0;0;2011-05-30;Pop
"Les moulins de mon coeur";"Dany Brillant";2007;0;0;2011-05-31;"French pop,Latin"
"Love Is Easy";McFly;2012;0;0;2012-11-24;"Teen pop,Pop"
"One Day / Reckoning Song (Live Acoustic)";"Asaf Avidan";2012;0;0;2013-05-20;Folk
"Lonely Boy";"Andrew Gold";1976;0;0;2015-04-22;Pop,Rock
"Ring Of Fire";"Adam Lambert";2009;0;0;2011-05-30;"Soft rock"
"Wake Up Call";"Maroon 5";2007;0;0;2011-05-31;Rock
Lifeline;Anastacia;2014;0;0;2014-07-09;"Pop,Soft rock"
"Devoted To You";"The Everly Brothers";1959;0;0;2011-05-30;Oldies,Love
Soldier;"Gavin DeGraw";2012;0;0;2013-04-30;Pop,Rock,Soul
"Perfect Situation";Weezer;2006;0;0;2012-03-05;Rock,Pop
"Baby Got Back";"Richard Cheese";2002;0;0;2011-05-31;"Jazz,Soft rock"
"Love Ain't No Stranger";Whitesnake;1984;0;0;2012-07-30;Hard/Metal,Rock
"Trail Of Tears";"Billy Ray Cyrus";1996;0;0;2014-07-14;Country
"Balada (Tche Tcherere Tche Tche)";Nossa;2012;0;0;2012-10-03;Dance,Pop,Latin
"Choo Choo Ch' Boogie";"Manhattan Transfer";1997;0;0;2015-02-24;Pop,Blues,Jazz,Oldies
"Fine By Me";"Andy Grammer";2011;0;0;2012-08-14;"Pop,Soft rock"
"Billy, Don't Be A Hero";"Bo Donaldson & the Heywoods";1974;0;0;2011-12-04;Pop
"A Wink And A Smile";"Harry Connick Jr.";1993;0;0;2011-05-31;Jazz,Pop
"L'homme en blanc";"Pierre Bachelet";1989;0;0;2011-05-30;"French pop"
"Je ne vous parlerai pas d'elle";"Jean-Jacques Goldman";1982;0;0;2015-11-05;"French pop"
"De kleine dingen";Nielson;2014;0;0;2015-05-13;Schlager
Stutter;"Maroon 5";2010;0;0;2011-05-31;Pop,Rock
"La Mama";"Chico & The Gypsies";2011;0;0;2014-05-07;Latin,World/Folk
"Omdat ik zoveel van je hou";"De Jantjes";1922;0;0;2012-12-07;Schlager,Musical
"Meet In The Middle";"Diamond Rio";1991;0;0;2013-05-20;Country
"Thanks A Lot";"Robert Mizzell";2008;0;0;2013-12-11;Country
"I'll Settle For Old Ireland";"Derek Ryan";2011;0;0;2014-04-10;Country,Celtic
"Wasting All These Tears";"Cassadee Pope";2013;0;0;2013-08-25;Country,Pop
"Dans les yeux d'Emilie";"Hélène Ségara";2013;1;0;2014-01-13;"French pop,Duet"
"The Rhythm Of Life";"Sweet Charity";2005;0;0;2012-11-19;Musical
"'k Heb je lief";"René Froger";2010;0;0;2013-04-11;Pop
"Dance, Dance";"Fall Out Boy";2006;0;0;2012-01-22;Punk/Grunge,Rock
"Qué será de ti (Como vai você)";Thalia;2009;0;0;2011-11-22;Pop,Latin
"Black Valentine";"Caro Emerald";2013;0;0;2013-07-30;Soul,Jazz,Pop,Electro
Esperanza;"Roberto Alagna";2011;0;0;2012-09-11;Latin
"Manchmal Möchte Ich Schon Mit Dir";"Roland Kaiser";1983;0;0;2014-07-26;Schlager
"You Belong To Me";"Michael Bublé";2002;0;0;2013-04-08;Jazz,Pop
"Who Wouldn't Wanna Be Me";"Keith Urban";2002;0;0;2011-05-31;Country
"Il faut laisser le temps au temps";"Didier Barbelivien";1990;0;0;2014-03-03;"French pop"
"A pile ou face";"Corynne Charby";1987;0;0;2012-02-15;"French pop"
"Walk Me Home";"Mandy Moore";1999;0;0;2013-07-24;Pop
"Alejate De Mi";Camila;2010;1;0;2011-11-21;Pop,Duet,Latin
"Hurts To Be In Love";"Gino Vannelli";1984;0;0;2015-10-15;Pop,Love,80s
"Pas besoin de toi";"Joyce Jonathan";2010;0;0;2011-05-30;"French pop"
"Don't Stop Believin' (Regionals Version)";Glee;2010;0;0;2011-05-30;"TV & movie soundtrack,Pop"
"Corrina, Corrina";"Ray Peterson";1961;0;0;2012-01-10;"Rock 'n Roll,Pop,Oldies"
"Bird Dog";"The Everly Brothers";1958;0;0;2011-10-03;"Pop,Soft rock,Oldies"
"Joyful, Joyful We Adore Thee";"Gospel Singer";1785;0;0;2011-05-31;Gospel,Christian
"Girls & Boys";Blur;1994;0;0;2011-06-03;Pop,Alternative,Rock
"When The Sun Goes Down";"Arctic Monkeys";2006;0;0;2011-05-31;Rock,Alternative
"Ne pars pas";Shy'm;2010;0;0;2012-02-10;"R&B,French pop"
"You Shook Me All Night Long";"Hayseed Dixie";2004;0;0;2011-05-31;Country,Rock
Sukiyaki;"A Taste of Honey";1981;0;0;2011-05-31;"Soft rock"
"Je suis malade, Les petites femmes de Pigalle";"Serge Lama";2012;0;0;2014-04-30;"French pop"
"Speed King";"Deep Purple";1970;0;0;2011-07-08;Rock,Hard/Metal
"Don't Stop Me Now";McFly;2006;0;0;2015-08-10;Rock,Pop
"A Million Love Songs";"Take That";1992;0;0;2011-05-31;Pop
"Be Lonely";"Mario Biondi";2009;0;0;2011-05-31;Soul,Pop
"Mercy Mercy";"Jeff Lynne";2012;0;0;2013-01-10;"Pop,Rock 'n Roll,Oldies"
"Buttons And Bows";"Jane Russell";1948;0;0;2011-12-10;Jazz
"Please, Please, Please Let Me Get What I Want";"Slow Moving Millie";2011;0;0;2014-03-27;Alternative,Pop
"Quatre murs et un toit";Bénabar;2006;0;0;2014-07-24;"Folk,French pop"
Fantasy;"Mariah Carey";1995;0;0;2013-12-06;Pop,R&B
"Hoop liefde en vertrouwen";"Jan Smit";2012;0;0;2013-04-25;Pop
"Back & Forth";Aaliyah;1994;0;0;2013-11-12;R&B
"The Night Chicago Died";"Paper Lace";1974;0;0;2012-08-15;Rock,Pop
"Da' Dip";"Freak Nasty";1997;0;0;2012-08-21;Rap
"I Can't Stop Loving You";"Kitty Wells";1958;0;0;2013-03-13;Country
"Te voy a perder";"Alejandro Fernández";2007;0;0;2011-10-11;"Soft rock"
Schudden;Arjon;2012;0;0;2012-09-11;Schlager
"Living In Fast Forward";"Kenny Chesney";2005;0;0;2012-07-25;Country
"Le folklore américain";Sheila;1965;0;0;2011-06-01;"French pop,Oldies,Country"
"When You're Smiling";"Michael Bublé";2001;0;0;2011-05-30;Jazz
Rapunzel;"Daniela Mercury";1997;0;0;2011-12-26;Pop,Latin,Dance
"Ik wil nog niet naar huis";"Guus Meeuwis";2008;0;0;2011-05-30;Pop
Replay;Iyaz;2009;0;0;2011-05-30;R&B,Electro,Pop
"Our Love";"Natalie Cole";1978;0;0;2014-11-14;Soul,Pop
"She's Playin' Hard To Get";Hi-5;1992;0;0;2012-05-25;Soul,Pop
"I Hear Music";"Billie Holiday";2001;0;0;2011-12-04;Jazz
"Rainy Day Women #12 & 35";"Bob Dylan";1966;0;0;2012-08-14;Folk,Jazz
"Smalltown Boy";"Jimmy Somerville";1984;0;0;2014-07-30;80s
Stuck;"Stacie Orrico";2003;0;0;2007-05-31;Pop,Rock
"Big Finish";Smash;2013;1;0;2013-10-22;"TV & movie soundtrack,Musical,Jazz,Duet"
"I Look To You";"Boyce Avenue";2012;0;0;2012-04-17;Pop
"Demain j'arrête";"Ben L'Oncle Soul";2010;0;0;2011-05-31;"French pop,Soul"
"Wine After Whiskey";"Carrie Underwood";2012;0;0;2012-06-23;Country
"I Hope You're The End Of My Story";"Pistol Annies";2013;0;0;2013-08-12;Country
"Forget About Me";"The Bellamy Brothers";1984;0;0;2012-07-13;Country
